,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qbelo_prob1,qbelo_prob2,quality,score1,score2,winner
7826,GB,NYG,1551.473,1498.338,0.663747563533246,0.3362524364667539,1512.40201541,1468.37617096,0.656017330012,0.343982669988,44.0,14,6,0
7827,DET,ARI,1495.45,1445.534,0.6595994336013599,0.3404005663986401,1493.51418803,1440.91892569,0.674712661252,0.325287338748,26.0,17,20,1
7828,MIN,DAL,1513.159,1679.739,0.3578423094746656,0.6421576905253343,1502.95874654,1675.56928528,0.336611130077,0.663388869923,88.0,17,23,1
7829,KC,OAK,1573.519,1566.765,0.6018188003938963,0.3981811996061036,1551.80361046,1586.97559784,0.540388057653,0.459611942347,83.0,23,17,0
7830,DEN,WSH,1511.558,1425.525,0.7046241310583085,0.2953758689416915,1538.87468056,1439.53373501,0.748303539648,0.251696460352,34.0,38,31,0
7831,BUF,IND,1485.594,1458.86,0.6290313064835941,0.3709686935164059,1499.05422964,1481.92273777,0.579630529559,0.420369470441,45.0,20,14,0
7832,PHI,LAC,1479.452,1549.441,0.492820745292586,0.5071792547074139,1494.61984849,1535.79146469,0.505958446775,0.494041553225,54.0,21,27,1
7833,SF,NE,1693.156,1517.097,0.800216358354501,0.199783641645499,1691.3798445,1549.26424527,0.793820363107,0.206179636893,95.0,28,3,0
7834,TEN,CLE,1418.256,1561.316,0.3895154439230882,0.6104845560769119,1397.34173767,1577.71202229,0.259925058538,0.740074941462,28.0,7,14,1
7835,TB,CHI,1454.773,1516.574,0.504603600977329,0.4953963990226709,1470.14005822,1532.35633375,0.475241316215,0.524758683785,48.0,6,25,1
7836,MIA,PIT,1602.321,1620.436,0.567066330834981,0.4329336691650189,1632.25036724,1625.29799206,0.631653861375,0.368346138625,95.0,23,10,0
7837,LAC,DEN,1568.577,1523.053,0.6539001364947943,0.3460998635052057,1555.52638275,1548.50509366,0.585392770914,0.414607229086,77.0,17,6,0
7838,PIT,MIN,1598.062,1499.847,0.7190069453404369,0.2809930546595631,1605.96748941,1490.43116032,0.69226581192,0.3077341880799999,69.0,24,44,1
7839,NYG,NO,1484.314,1451.566,0.6370730422181038,0.3629269577818962,1453.77995054,1427.0231534,0.591977307411,0.408022692589,21.0,45,29,0
7840,JAX,GB,1259.84,1565.496,0.2001547754146916,0.7998452245853083,1258.41682464,1526.99823582,0.201812530546,0.798187469454,2.0,14,24,1
7841,TB,WSH,1424.496,1414.03,0.6069279641879839,0.3930720358120161,1441.95824891,1429.90332191,0.597609292347,0.402390707653,12.0,14,6,0
7842,ATL,NYJ,1476.54,1415.0,0.674459070241477,0.325540929758523,1483.72975957,1430.45681574,0.637284013063,0.362715986937,29.0,13,3,0
7843,OAK,PHI,1551.758,1460.316,0.7110630371029744,0.2889369628970256,1569.31879843,1474.88493044,0.723122341821,0.276877658179,58.0,48,17,0
7844,CIN,TEN,1396.842,1402.612,0.5844225550465756,0.4155774449534244,1405.7737923,1387.47581064,0.619248570897,0.3807514291029999,10.0,28,38,1
7845,DAL,ARI,1693.051,1464.83,0.8439498652018844,0.1560501347981155,1688.0968715,1460.89496561,0.861654184411,0.138345815589,76.0,34,20,0
7846,CLE,KC,1576.961,1588.526,0.5762985069222485,0.4237014930777515,1587.57794931,1569.46040986,0.614509288774,0.385490711226,87.0,35,17,0
7847,LAR,CHI,1457.003,1546.851,0.4643016967770518,0.5356983032229482,1466.07050109,1560.53814305,0.44743089724,0.5525691027599999,55.0,34,28,0
7848,DET,SF,1476.154,1704.889,0.2803886848352475,0.7196113151647525,1473.5381481,1703.99160377,0.248432191311,0.751567808689,87.0,27,24,0
7849,TEN,JAX,1431.415,1251.187,0.8040254064978349,0.195974593502165,1418.26173161,1249.65440733,0.81951606972,0.1804839302799999,1.0,16,17,1
7850,ATL,NE,1491.303,1505.364,0.5727863278440671,0.4272136721559328,1500.41620959,1536.65248601,0.562081013599,0.437918986401,46.0,30,17,0
7851,WSH,DAL,1397.33,1700.509,0.2024472630343077,0.7975527369656923,1412.77417529,1694.6303073,0.184119764369,0.815880235631,66.0,27,23,0
7852,NO,PHI,1431.876,1441.618,0.5788588506952356,0.4211411493047644,1404.61178135,1457.17784402,0.605456494044,0.3945435059559999,16.0,10,15,1
7853,PIT,LAC,1550.773,1584.955,0.5442347160938169,0.4557652839061831,1560.22500324,1575.5442524,0.527956000094,0.472043999906,75.0,31,16,0
7854,IND,LAR,1445.0,1478.089,0.5457949189025747,0.4542050810974253,1465.8219773,1488.44597736,0.594244839827,0.4057551601729999,42.0,21,18,0
7855,NYJ,OAK,1400.237,1570.456,0.3530431637448179,0.6469568362551821,1413.77036572,1587.02588485,0.343631520706,0.656368479294,47.0,10,47,1
7856,ARI,KC,1457.372,1564.167,0.4401406245307052,0.5598593754692949,1454.36152981,1547.53742249,0.419089351873,0.580910648127,46.0,3,24,1
7857,CIN,MIA,1368.039,1624.695,0.2491294508201217,0.7508705491798783,1374.98787134,1651.58086989,0.21702522127,0.78297477873,59.0,23,26,1
7858,CAR,TB,1261.077,1441.196,0.3401382404543859,0.659861759545614,1263.59732921,1459.08739553,0.392605665403,0.607394334597,2.0,13,20,1
7859,SF,NYG,1683.333,1504.004,0.8032086966390993,0.1967913033609006,1681.41366408,1476.19132259,0.845355548728,0.154644451272,85.0,20,6,0
7860,SEA,DEN,1403.601,1506.675,0.4454253977012111,0.5545746022987889,1431.74181771,1528.48722401,0.470478989259,0.529521010741,39.0,27,10,0
7861,CLE,BUF,1601.32,1499.454,0.7232334941588885,0.2767665058411115,1609.50093668,1515.15499011,0.701532236989,0.298467763011,79.0,19,22,1
7862,TB,CIN,1454.639,1361.685,0.712847957582371,0.287152042417629,1474.96912114,1369.53342414,0.658522195606,0.341477804394,15.0,19,16,0
7863,NYG,ARI,1494.411,1430.67,0.6772347684202826,0.3227652315797173,1468.72211887,1429.21178365,0.662776439799,0.3372235602009999,19.0,27,21,0
7864,MIA,IND,1631.049,1457.413,0.7979771641042809,0.2020228358957191,1657.03531709,1476.89832786,0.803081409153,0.196918590847,82.0,24,27,1
7865,PHI,WSH,1462.896,1426.119,0.6424182370268765,0.3575817629731235,1477.72253685,1442.55900653,0.586730770716,0.413269229284,20.0,37,34,0
7866,MIN,TEN,1547.136,1418.871,0.7525991345342223,0.2474008654657776,1536.17364648,1405.36910365,0.754392354345,0.245607645655,41.0,23,17,0
7867,DET,CLE,1497.71,1579.622,0.4756808799056466,0.5243191200943533,1496.11608779,1588.6622831,0.484245623039,0.515754376961,74.0,38,20,0
7868,CHI,CAR,1525.764,1247.634,0.878170159518545,0.1218298404814549,1538.16266678,1247.71560361,0.894024417511,0.1059755824889999,7.0,31,27,0
7869,BUF,NYJ,1521.152,1375.724,0.7705325906817581,0.2294674093182419,1535.99364369,1389.97184636,0.767149437383,0.232850562617,27.0,29,10,0
7870,OAK,SEA,1594.968,1436.224,0.7838040698440909,0.2161959301559091,1610.8244042,1462.49245318,0.776817560445,0.2231824395549999,68.0,34,14,0
7871,NE,DEN,1483.326,1474.052,0.6052897966867357,0.3947102033132643,1513.92545221,1497.73658855,0.586876180261,0.413123819739,51.0,3,37,1
7872,JAX,PIT,1263.732,1575.697,0.1944038574016068,0.8055961425983932,1262.5470353,1585.67760481,0.146691395882,0.853308604118,8.0,20,16,0
7873,DAL,GB,1671.72,1574.149,0.7182573575872604,0.2817426424127396,1664.84547606,1535.76065312,0.72222295708,0.27777704292,90.0,34,24,0
7874,KC,LAC,1590.869,1560.031,0.6345271022614571,0.3654728977385428,1572.68716865,1550.09165083,0.64442128239,0.35557871761,78.0,29,23,0
7875,LAR,ATL,1465.676,1513.341,0.5249263896706751,0.4750736103293249,1477.3696268,1523.14324339,0.536965722842,0.463034277158,51.0,21,19,0
7876,LAC,DAL,1546.401,1684.302,0.3966000528819899,0.60339994711801,1536.84789158,1677.15219346,0.271009208967,0.728990791033,81.0,9,23,1
7877,IND,SF,1482.23,1692.926,0.3018099994608803,0.6981900005391197,1501.90681765,1688.88286781,0.299888035941,0.700111964059,92.0,18,17,0
7878,TB,MIN,1462.067,1555.987,0.4584766303326206,0.5415233696673794,1483.98661956,1544.94273072,0.451638009618,0.5483619903820001,52.0,20,17,0
7879,KC,NE,1604.499,1438.781,0.7905294192899343,0.2094705807100657,1585.9309279,1471.04645709,0.765609621468,0.2343903785319999,63.0,31,26,0
7880,JAX,CHI,1292.942,1529.157,0.2717834671219704,0.7282165328780297,1294.30906847,1541.10722142,0.214807812496,0.785192187504,10.0,27,30,1
7881,NO,MIA,1410.598,1606.232,0.3203878983554263,0.6796121016445738,1384.06708852,1632.0268273,0.445537353646,0.554462646354,21.0,33,30,0
7882,ARI,WSH,1418.803,1416.643,0.5954649237633798,0.4045350762366202,1416.76707753,1432.49748857,0.573300279007,0.426699720993,11.0,24,20,0
7883,GB,DET,1561.567,1528.826,0.6370637254648727,0.3629362745351273,1523.45393572,1526.58113428,0.569323202658,0.430676797342,68.0,30,21,0
7884,BUF,SEA,1533.7,1424.275,0.7318582348970428,0.2681417651029572,1548.71874333,1450.10072594,0.713756618322,0.286243381678,46.0,27,21,0
7885,CAR,NYJ,1244.242,1363.176,0.4230002505262022,0.5769997494737977,1244.77104897,1377.24674672,0.386178501334,0.613821498666,0.0,26,15,0
7886,NYG,PHI,1506.278,1472.372,0.6386128781915594,0.3613871218084405,1481.16682499,1487.78405482,0.625097173825,0.374902826175,37.0,14,17,1
7887,DEN,OAK,1518.596,1606.917,0.4664886967538801,0.5335113032461198,1540.61558367,1623.21613144,0.459753574758,0.5402464252420001,88.0,27,0,0
7888,PIT,CIN,1546.487,1354.257,0.8146835586593557,0.1853164413406443,1553.91557163,1360.51592571,0.812904835363,0.187095164637,34.0,9,27,1
7889,OAK,IND,1570.981,1492.595,0.6953805941338213,0.3046194058661787,1586.76357238,1512.26886109,0.612875275336,0.387124724664,74.0,30,17,0
7890,TB,ATL,1477.281,1502.985,0.5563115765181463,0.4436884234818536,1499.47863773,1512.86219017,0.537881194952,0.4621188050479999,47.0,21,24,1
7891,CLE,JAX,1548.507,1285.951,0.8682489021308454,0.1317510978691546,1558.1972366,1288.9271801,0.888620629665,0.111379370335,11.0,15,23,1
7892,GB,MIN,1577.569,1540.773,0.6424433614301426,0.3575566385698574,1542.85068615,1529.45071255,0.602643720572,0.397356279428,74.0,38,21,0
7893,NYJ,MIA,1333.78,1586.2,0.2537187357028694,0.7462812642971306,1345.82482019,1616.41790335,0.364853272117,0.635146727883,16.0,17,16,0
7894,WSH,DET,1404.007,1512.823,0.4372758846601249,0.5627241153398751,1418.99902829,1507.18438385,0.419845758437,0.580154241563,30.0,36,30,0
7895,LAR,SF,1476.033,1682.56,0.3068909440907301,0.6931090559092699,1487.65068002,1678.52082436,0.647729885352,0.3522701146479999,45.0,10,44,1
7896,DEN,KC,1554.532,1611.293,0.5118546520741922,0.4881453479258077,1577.06814272,1593.56937087,0.559822358005,0.440177641995,90.0,7,21,1
7897,CAR,NO,1273.638,1430.63,0.3706221948021833,0.6293778051978167,1276.19297549,1399.67601247,0.405037729309,0.594962270691,1.0,20,3,0
7898,CHI,TEN,1536.148,1410.02,0.7503015512293957,0.2496984487706043,1546.48910978,1396.60001941,0.753525367031,0.2464746329689999,44.0,35,32,0
7899,SEA,LAC,1414.606,1525.61,0.4341791402163261,0.5658208597836739,1439.71702492,1523.21916471,0.430232990105,0.5697670098950001,39.0,25,35,1
7900,NE,BUF,1431.988,1543.369,0.4336460720428379,0.5663539279571621,1463.40801413,1559.10244436,0.425933842268,0.574066157732,51.0,27,14,0
7901,PHI,LAR,1490.911,1455.53,0.6405701206197516,0.3594298793802484,1504.75663353,1442.00159086,0.66122692645,0.3387730735499999,30.0,20,9,0
7902,TEN,TB,1403.65,1461.576,0.5101788978123608,0.4898211021876392,1390.29054714,1484.34141916,0.503968635267,0.496031364733,20.0,19,7,0
7903,MIA,BUF,1574.891,1512.832,0.6751146984481958,0.3248853015518042,1607.16288132,1528.03359456,0.707730458497,0.292269541503,83.0,23,6,0
7904,IND,NYJ,1477.501,1345.089,0.7570171090296005,0.2429828909703995,1493.76393308,1355.07984222,0.768296726181,0.231703273819,17.0,17,10,0
7905,ATL,DAL,1518.689,1705.093,0.3320655609163901,0.6679344390836099,1527.99940874,1690.78092032,0.307152370637,0.6928476293629999,93.0,13,28,1
7906,CIN,CLE,1408.585,1503.677,0.4568020945863523,0.5431979054136477,1414.304176,1511.43594025,0.549891255569,0.450108744431,29.0,26,29,1
7907,WSH,NYG,1426.352,1487.739,0.5051993375452661,0.4948006624547338,1442.09813629,1464.19424628,0.512923788757,0.487076211243,23.0,15,24,1
7908,ARI,SEA,1431.438,1394.21,0.6430143995496216,0.3569856004503784,1430.26553781,1419.5991194,0.543455286682,0.4565447133179999,23.0,20,14,0
7909,NE,CAR,1462.524,1311.609,0.7760695536495184,0.2239304463504816,1494.47686393,1311.70686231,0.796627871113,0.2033721288869999,7.0,17,20,1
7910,PIT,JAX,1492.159,1330.78,0.7863633481043457,0.2136366518956542,1500.12732134,1335.68847646,0.805807297144,0.194192702856,15.0,24,7,0
7911,SF,NO,1703.063,1392.66,0.8966916072537322,0.1033083927462678,1724.16991353,1364.16212566,0.779911362537,0.220088637463,24.0,7,11,1
7912,DET,GB,1490.478,1597.325,0.4400668644018364,0.5599331355981636,1484.08527584,1565.11378948,0.470331135247,0.529668864753,70.0,24,16,0
7913,MIN,CHI,1521.018,1542.518,0.5622764605154693,0.4377235394845307,1507.18760923,1552.79858205,0.470175937849,0.529824062151,71.0,6,14,1
7914,CIN,OAK,1396.091,1586.075,0.3275106418798976,0.6724893581201024,1398.84387032,1605.26850039,0.308241485209,0.6917585147909999,53.0,17,20,1
7915,SEA,NYG,1380.934,1511.042,0.4073836690754528,0.5926163309245471,1402.13659121,1487.93999744,0.454984868114,0.5450151318859999,17.0,30,28,0
7916,SF,CAR,1668.261,1335.467,0.9080359588258348,0.0919640411741652,1695.21202084,1336.41194671,0.793383105719,0.206616894281,17.0,7,13,1
7917,NYJ,NE,1335.815,1438.665,0.4457439415119674,0.5542560584880326,1346.40152369,1469.77177953,0.408952707291,0.591047292709,9.0,7,20,1
7918,DEN,ARI,1526.706,1444.715,0.6997585186588813,0.3002414813411187,1546.26611286,1447.728066,0.752496042943,0.247503957057,46.0,38,6,0
7919,LAC,MIA,1546.006,1592.646,0.5263975965503306,0.4736024034496694,1543.33707023,1622.90747604,0.516664543171,0.483335456829,88.0,14,24,1
7920,ATL,DET,1501.239,1515.561,0.5724186381944937,0.4275813618055063,1512.14772674,1507.72626489,0.553705202998,0.446294797002,61.0,34,22,0
7921,NO,LAR,1427.462,1438.446,0.5771149541230981,0.4228850458769019,1393.12001835,1426.71308686,0.545607239546,0.454392760454,10.0,19,10,0
7922,CHI,PIT,1567.725,1503.357,0.6780232127472833,0.3219767872527167,1573.36761606,1510.33722564,0.66824327353,0.33175672647,82.0,34,37,1
7923,CLE,TEN,1516.172,1428.697,0.7063488325881232,0.2936511674118768,1526.89624592,1415.67355456,0.660978098307,0.3390219016929999,30.0,10,37,1
7924,IND,BUF,1486.774,1495.077,0.5808768953106767,0.4191231046893233,1502.44225161,1512.28899984,0.598273464709,0.401726535291,56.0,10,16,1
7925,MIN,GB,1495.81,1572.242,0.4835539642883762,0.5164460357116237,1486.61857521,1541.47280043,0.485670959729,0.514329040271,58.0,27,24,0
7926,KC,WSH,1639.12,1403.049,0.8498090243025193,0.1501909756974807,1624.37140073,1418.35238513,0.860907674789,0.139092325211,56.0,24,3,0
7927,DAL,PHI,1722.544,1507.995,0.83330214877322,0.16669785122678,1706.63260233,1520.04513753,0.844488973984,0.1555110260159999,90.0,34,12,0
7928,ARI,MIN,1425.034,1510.204,0.4710056022260793,0.5289943977739207,1431.86844197,1500.98176671,0.473830761767,0.526169238233,30.0,24,30,1
7929,JAX,SEA,1319.582,1394.352,0.4859435446393084,0.5140564553606917,1325.47857216,1414.30927495,0.517453304111,0.482546695889,2.0,30,47,1
7930,DET,TB,1494.12,1436.53,0.6694469507532588,0.3305530492467412,1485.21775145,1458.95841174,0.651222183478,0.348777816522,34.0,27,24,0
7931,NO,IND,1446.47,1463.569,0.5685015990824174,0.4314984009175826,1414.08236501,1478.30773824,0.560033032589,0.439966967411,12.0,17,14,0
7932,NYG,OAK,1497.624,1594.667,0.4540167179354452,0.5459832820645548,1475.76731371,1613.36409449,0.402220561937,0.5977794380629999,68.0,13,17,1
7933,TEN,CIN,1479.276,1387.498,0.7114602549833478,0.2885397450166522,1462.2221587,1390.74827622,0.687629028273,0.312370971727,22.0,25,32,1
7934,LAR,CAR,1419.439,1378.607,0.6477623884423461,0.3522376115576539,1405.75074019,1372.12099387,0.623289539192,0.3767104608079999,5.0,28,17,0
7935,BUF,ATL,1518.282,1522.679,0.5863408404793663,0.4136591595206337,1536.42351322,1534.65624017,0.569979129098,0.430020870902,68.0,23,17,0
7936,MIA,NE,1618.103,1461.794,0.7814193703746668,0.2185806296253332,1647.79819846,1490.69556101,0.788693775229,0.211306224771,81.0,17,34,1
7937,LAC,KC,1520.548,1647.287,0.4120739738654729,0.5879260261345272,1518.4463478,1631.87231431,0.431256021003,0.568743978997,85.0,7,22,1
7938,DAL,SF,1731.819,1625.122,0.7287653290994328,0.2712346709005672,1715.91109509,1659.50297368,0.847113715777,0.152886284223,93.0,20,38,1
7939,PHI,DEN,1498.72,1546.387,0.5249235185917522,0.4750764814082477,1510.76664477,1562.12573689,0.438037275646,0.561962724354,63.0,31,13,0
7940,GB,CHI,1557.848,1547.752,0.6064197281310153,0.3935802718689847,1527.10960893,1553.63228764,0.496084713542,0.503915286458,74.0,35,28,0
7941,PIT,CLE,1523.33,1465.592,0.6696354510469289,0.3303645489530711,1530.07255407,1480.34764178,0.725176271205,0.274823728795,48.0,20,3,0
7942,NE,IND,1512.018,1451.861,0.6727086578020168,0.3272913421979831,1541.65901786,1466.51533699,0.671012432333,0.328987567667,56.0,10,24,1
7943,PHI,NYG,1526.478,1483.22,0.6509421580204735,0.3490578419795265,1543.16053861,1463.13730624,0.653676988697,0.346323011303,48.0,28,19,0
7944,CHI,DET,1531.924,1502.801,0.6322346578609264,0.3677653421390736,1532.82923505,1494.47060484,0.629879644642,0.370120355358,69.0,17,24,1
7945,KC,TEN,1669.514,1447.417,0.839250662183775,0.160749337816225,1655.22682871,1431.71929545,0.820914404596,0.179085595404,71.0,20,13,0
7946,WSH,SEA,1394.882,1422.319,0.5538478591239424,0.4461521408760576,1410.85147155,1444.3624858,0.557953075646,0.4420469243539999,12.0,20,27,1
7947,OAK,DAL,1609.072,1685.27,0.4838903604303227,0.5161096395696773,1625.99410195,1659.55010846,0.52597103954,0.47402896046,97.0,21,34,1
7948,CAR,ARI,1361.905,1406.87,0.5288007661110085,0.4711992338889915,1353.67946769,1413.68556145,0.50287491541,0.49712508459,4.0,27,7,0
7949,CIN,PIT,1419.357,1541.418,0.4186130590540186,0.5813869409459814,1421.25113947,1545.04868229,0.400454244867,0.599545755133,51.0,31,49,1
7950,CLE,GB,1447.504,1573.676,0.4128649454745011,0.5871350545254989,1465.37151356,1547.91266152,0.389945090221,0.610054909779,42.0,20,31,1
7951,MIN,NO,1528.368,1458.178,0.6852955362323568,0.3147044637676431,1519.16464722,1425.87476625,0.71580889619,0.28419110381,36.0,43,24,0
7952,NYJ,BUF,1312.687,1533.949,0.289149891673865,0.7108501083261349,1325.47774222,1552.74616545,0.317708456164,0.682291543836,19.0,26,28,1
7953,TB,JAX,1427.849,1291.615,0.7610411414339856,0.2389588585660144,1449.70555836,1295.42536131,0.742112759811,0.257887240189,2.0,17,16,0
7954,DEN,LAC,1518.629,1498.322,0.6203576559059847,0.3796423440940153,1529.73184306,1495.0918334,0.630166402062,0.3698335979379999,60.0,30,27,0
7955,ATL,LAR,1507.012,1436.141,0.6861403630830488,0.3138596369169512,1518.33358794,1424.19226637,0.723219336931,0.2767806630689999,32.0,31,6,0
7956,MIA,SF,1567.879,1671.671,0.4444046544293186,0.5555953455706814,1596.83474161,1715.86396031,0.644025231911,0.3559747680889999,89.0,20,44,1
7957,DAL,KC,1710.681,1675.427,0.6404017815640871,0.3595982184359129,1687.31827001,1661.831802,0.634630638246,0.365369361754,99.0,24,12,0
7958,DET,MIN,1530.27,1546.132,0.5702475123066275,0.4297524876933725,1521.8630201,1535.15650709,0.568115088278,0.431884911722,73.0,44,38,0
7959,GB,TB,1593.64,1430.884,0.7876919709209625,0.2123080290790374,1566.48301304,1452.98900441,0.769745742666,0.2302542573339999,50.0,35,13,0
7960,WSH,PHI,1371.448,1541.799,0.3528696298847524,0.6471303701152475,1387.08605786,1557.69170499,0.356367562464,0.6436324375360001,29.0,7,14,1
7961,SF,LAR,1699.785,1416.879,0.8810810995176275,0.1189189004823725,1757.64104495,1406.71643597,0.918229892847,0.081770107153,77.0,41,13,0
7962,JAX,CIN,1288.58,1395.329,0.4402058760789977,0.5597941239210023,1292.14191526,1398.18350186,0.336315712767,0.663684287233,1.0,13,17,1
7963,TEN,DEN,1441.504,1528.762,0.468011912505096,0.5319880874949039,1425.11432216,1539.55811171,0.424332949217,0.575667050783,44.0,42,33,0
7964,NYG,CHI,1467.899,1504.455,0.5408429980298349,0.459157001970165,1448.60613985,1505.43681978,0.448607759329,0.551392240671,41.0,24,27,1
7965,BUF,NE,1539.881,1473.386,0.6806903249748814,0.3193096750251186,1559.33094953,1503.29806039,0.668913189305,0.331086810695,65.0,25,35,1
7966,ARI,ATL,1378.437,1526.274,0.3829966754296373,0.6170033245703627,1383.66005526,1535.80941834,0.339348109388,0.660651890612,25.0,40,37,0
7967,IND,MIA,1490.493,1539.765,0.5226189628149339,0.4773810371850661,1504.87629446,1555.05765696,0.530366968384,0.469633031616,71.0,36,28,0
